order_id,customer_id,order_date,product_name,category,quantity,unit_price,total_amount,status
ORD-0004581,CUST-000429,2023-05-19,Notebook Set,Stationery,1,12.69,12.69,Completed
ORD-0004582,CUST-003303,2025-08-10,Standing Desk,Furniture,6,361.09,2166.54,Shipped
ORD-0004583,CUST-007545,2026-01-27,Noise-Canceling Headphones,Electronics,6,173.99,1043.94,Returned
ORD-0004584,CUST-002988,2025-09-06,Notebook Set,Stationery,6,13.62,81.72,Completed
ORD-0004585,CUST-000372,2024-09-13,Webcam,Electronics,3,80.8,242.4,Completed
ORD-0004586,CUST-007180,2026-05-29,Water Bottle,Lifestyle,1,18.73,18.73,Completed
ORD-0004587,CUST-005121,2026-03-28,Laptop Stand,Office,3,46.72,140.16,Completed
ORD-0004588,CUST-008551,2026-03-10,Wireless Mouse,Electronics,2,31.86,63.72,Completed
ORD-0004589,CUST-002005,2025-04-28,Wireless Mouse,Electronics,3,27.41,82.23,Completed
ORD-0004590,CUST-002244,2024-12-14,Ergonomic Chair,Furniture,3,226.61,679.83,Returned
ORD-0004591,CUST-003934,2026-01-22,Ergonomic Chair,Furniture,4,253.2,1012.8,Processing
ORD-0004592,CUST-001420,2023-01-24,Backpack,Lifestyle,1,55.05,55.05,Returned
ORD-0004593,CUST-000112,2026-07-20,Noise-Canceling Headphones,Electronics,1,169.84,169.84,Returned
ORD-0004594,CUST-002922,2023-11-09,Water Bottle,Lifestyle,2,18.56,37.12,Processing
ORD-0004595,CUST-008114,2026-05-07,Standing Desk,Furniture,5,416.08,2080.4,Completed
ORD-0004596,CUST-007918,2025-10-10,Ergonomic Chair,Furniture,1,265.66,265.66,Shipped
ORD-0004597,CUST-000549,2025-05-18,Laptop Stand,Office,4,40.77,163.08,Completed
ORD-0004598,CUST-004849,2026-04-19,Notebook Set,Stationery,5,13.28,66.4,Completed
ORD-0004599,CUST-004888,2025-02-10,Ergonomic Chair,Furniture,6,253.36,1520.16,Processing
ORD-0004600,CUST-004546,2026-04-10,Notebook Set,Stationery,2,11.81,23.62,Cancelled
ORD-0004601,CUST-007569,2022-11-02,USB-C Hub,Electronics,6,44.84,269.04,Completed
ORD-0004602,CUST-009842,2021-05-27,Ergonomic Chair,Furniture,2,261.75,523.5,Shipped
ORD-0004603,CUST-005960,2023-10-16,Mechanical Keyboard,Electronics,6,82.28,493.68,Processing
ORD-0004604,CUST-004528,2025-08-30,Wireless Mouse,Electronics,4,31.28,125.12,Processing
ORD-0004605,CUST-004271,2025-11-29,Noise-Canceling Headphones,Electronics,3,191.9,575.7,Cancelled
ORD-0004606,CUST-009008,2021-05-16,USB-C Hub,Electronics,4,46.78,187.12,Cancelled
ORD-0004607,CUST-002028,2022-08-01,Backpack,Lifestyle,5,58.83,294.15,Completed
ORD-0004608,CUST-002476,2024-04-01,Noise-Canceling Headphones,Electronics,4,197.76,791.04,Shipped
ORD-0004609,CUST-006174,2024-12-12,Water Bottle,Lifestyle,1,17.29,17.29,Shipped
ORD-0004610,CUST-003977,2026-03-26,Standing Desk,Furniture,5,387.26,1936.3,Completed
ORD-0004611,CUST-000420,2024-12-14,Desk Organizer,Office,2,23.88,47.76,Cancelled
ORD-0004612,CUST-007186,2023-11-23,Laptop Stand,Office,6,41.04,246.24,Completed
ORD-0004613,CUST-007916,2023-01-14,Ergonomic Chair,Furniture,1,243.94,243.94,Cancelled
ORD-0004614,CUST-006253,2023-02-26,Noise-Canceling Headphones,Electronics,3,183.05,549.15,Completed
ORD-0004615,CUST-005853,2026-03-04,Wireless Mouse,Electronics,2,31.31,62.62,Completed
ORD-0004616,CUST-002554,2022-04-02,Mechanical Keyboard,Electronics,6,90.12,540.72,Cancelled
ORD-0004617,CUST-003078,2026-07-14,Mechanical Keyboard,Electronics,5,87.21,436.05,Cancelled
ORD-0004618,CUST-004697,2026-07-29,Standing Desk,Furniture,6,361.36,2168.16,Completed
ORD-0004619,CUST-004322,2026-08-22,Mechanical Keyboard,Electronics,4,85.23,340.92,Shipped
ORD-0004620,CUST-006620,2026-05-21,Laptop Stand,Office,4,41.71,166.84,Processing
ORD-0004621,CUST-007135,2023-11-10,Wireless Mouse,Electronics,5,30.57,152.85,Cancelled
ORD-0004622,CUST-001133,2022-01-09,Laptop Stand,Office,6,49.34,296.04,Completed
ORD-0004623,CUST-000112,2026-07-26,Standing Desk,Furniture,6,430.03,2580.18,Completed
ORD-0004624,CUST-008736,2024-09-22,Standing Desk,Furniture,6,373.67,2242.02,Shipped
ORD-0004625,CUST-003527,2026-03-06,Backpack,Lifestyle,2,58.18,116.36,Returned
ORD-0004626,CUST-004076,2021-01-29,Water Bottle,Lifestyle,3,19.4,58.2,Completed
ORD-0004627,CUST-005933,2022-07-12,Notebook Set,Stationery,3,11.71,35.13,Completed
ORD-0004628,CUST-004858,2026-07-10,Desk Organizer,Office,4,25.87,103.48,Shipped
ORD-0004629,CUST-002862,2024-11-12,Notebook Set,Stationery,4,13.12,52.48,Shipped
ORD-0004630,CUST-000589,2023-12-11,Mechanical Keyboard,Electronics,5,85.4,427,Completed
ORD-0004631,CUST-006183,2025-05-22,Standing Desk,Furniture,1,419.66,419.66,Cancelled
ORD-0004632,CUST-000965,2026-03-03,Water Bottle,Lifestyle,1,20.59,20.59,Processing
ORD-0004633,CUST-005237,2024-05-28,Laptop Stand,Office,1,40.81,40.81,Cancelled
ORD-0004634,CUST-006266,2026-04-18,Desk Organizer,Office,5,26.09,130.45,Cancelled
ORD-0004635,CUST-003333,2024-06-20,Water Bottle,Lifestyle,4,18.11,72.44,Completed
ORD-0004636,CUST-004601,2026-09-06,Notebook Set,Stationery,1,12.35,12.35,Cancelled
ORD-0004637,CUST-005691,2026-05-15,Wireless Mouse,Electronics,2,30.28,60.56,Completed
ORD-0004638,CUST-003333,2025-12-14,Webcam,Electronics,2,75.49,150.98,Shipped
ORD-0004639,CUST-007443,2024-01-16,Laptop Stand,Office,5,48.73,243.65,Cancelled
ORD-0004640,CUST-004544,2026-04-25,Standing Desk,Furniture,2,376.55,753.1,Completed
ORD-0004641,CUST-002773,2024-08-21,Wireless Mouse,Electronics,2,28.6,57.2,Shipped
ORD-0004642,CUST-006879,2026-08-30,Laptop Stand,Office,2,42.83,85.66,Completed
ORD-0004643,CUST-008793,2026-07-20,Standing Desk,Furniture,3,412.93,1238.79,Completed
ORD-0004644,CUST-008599,2026-08-22,Wireless Mouse,Electronics,5,30.88,154.4,Processing
ORD-0004645,CUST-000248,2026-08-18,Ergonomic Chair,Furniture,6,251.67,1510.02,Completed
ORD-0004646,CUST-009215,2026-07-20,Notebook Set,Stationery,2,12.66,25.32,Completed
ORD-0004647,CUST-003648,2024-01-28,Standing Desk,Furniture,6,373.46,2240.76,Shipped
ORD-0004648,CUST-009514,2026-06-20,Ergonomic Chair,Furniture,1,272.73,272.73,Completed
ORD-0004649,CUST-001917,2025-07-05,Wireless Mouse,Electronics,5,29.83,149.15,Completed
ORD-0004650,CUST-002351,2021-08-11,Webcam,Electronics,1,70.99,70.99,Cancelled
ORD-0004651,CUST-003147,2022-10-29,Notebook Set,Stationery,6,11.84,71.04,Returned
ORD-0004652,CUST-009026,2023-09-30,Desk Organizer,Office,4,26.51,106.04,Completed
ORD-0004653,CUST-009568,2023-11-10,Water Bottle,Lifestyle,5,19.25,96.25,Cancelled
ORD-0004654,CUST-008605,2023-11-26,Desk Organizer,Office,1,24.97,24.97,Cancelled
ORD-0004655,CUST-005307,2026-01-17,Notebook Set,Stationery,1,14.01,14.01,Completed
ORD-0004656,CUST-000026,2021-07-20,Mechanical Keyboard,Electronics,3,88.72,266.16,Shipped
ORD-0004657,CUST-004048,2025-10-17,Ergonomic Chair,Furniture,6,270.73,1624.38,Completed
ORD-0004658,CUST-009328,2023-10-02,Desk Organizer,Office,3,22.13,66.39,Shipped
ORD-0004659,CUST-000170,2025-02-23,Webcam,Electronics,4,79.52,318.08,Shipped
ORD-0004660,CUST-006855,2026-03-11,Water Bottle,Lifestyle,2,19.64,39.28,Cancelled
ORD-0004661,CUST-009468,2026-08-10,Noise-Canceling Headphones,Electronics,6,183.99,1103.94,Processing
ORD-0004662,CUST-001766,2023-01-31,Notebook Set,Stationery,5,13.86,69.3,Returned
ORD-0004663,CUST-008054,2025-07-07,Noise-Canceling Headphones,Electronics,4,194.95,779.8,Completed
ORD-0004664,CUST-003718,2026-06-05,Wireless Mouse,Electronics,2,28.32,56.64,Completed
ORD-0004665,CUST-000518,2026-03-21,Desk Organizer,Office,4,23.37,93.48,Processing
ORD-0004666,CUST-004034,2023-12-27,Water Bottle,Lifestyle,3,17.76,53.28,Completed
ORD-0004667,CUST-000950,2025-06-24,Noise-Canceling Headphones,Electronics,3,193.38,580.14,Shipped
ORD-0004668,CUST-001231,2025-04-27,Standing Desk,Furniture,2,419.19,838.38,Processing
ORD-0004669,CUST-002924,2025-10-28,Mechanical Keyboard,Electronics,2,84.88,169.76,Shipped
ORD-0004670,CUST-008228,2025-12-01,Backpack,Lifestyle,5,59.97,299.85,Completed
ORD-0004671,CUST-007025,2026-09-04,Standing Desk,Furniture,6,360.65,2163.9,Completed
ORD-0004672,CUST-001089,2025-02-04,USB-C Hub,Electronics,5,44.87,224.35,Completed
ORD-0004673,CUST-007020,2025-03-04,Standing Desk,Furniture,5,426.34,2131.7,Returned
ORD-0004674,CUST-001648,2022-10-17,Desk Organizer,Office,6,22.71,136.26,Returned
ORD-0004675,CUST-008265,2025-04-04,Wireless Mouse,Electronics,6,29.37,176.22,Completed
ORD-0004676,CUST-008852,2023-10-24,Notebook Set,Stationery,4,11.93,47.72,Processing
ORD-0004677,CUST-004446,2025-06-06,Noise-Canceling Headphones,Electronics,3,162.13,486.39,Completed
ORD-0004678,CUST-006162,2023-01-18,USB-C Hub,Electronics,2,49.4,98.8,Shipped
ORD-0004679,CUST-001234,2022-04-17,Ergonomic Chair,Furniture,1,241.55,241.55,Cancelled
ORD-0004680,CUST-004874,2026-05-16,Desk Organizer,Office,1,22.07,22.07,Completed
ORD-0004681,CUST-007972,2025-12-25,Backpack,Lifestyle,5,56.28,281.4,Completed
ORD-0004682,CUST-005680,2022-04-16,Desk Organizer,Office,5,25.85,129.25,Returned
ORD-0004683,CUST-000959,2026-01-13,Desk Organizer,Office,3,23.95,71.85,Cancelled
ORD-0004684,CUST-003336,2021-03-25,Webcam,Electronics,5,68.28,341.4,Completed
ORD-0004685,CUST-004450,2024-01-04,Laptop Stand,Office,4,48.17,192.68,Completed
ORD-0004686,CUST-001760,2026-03-18,Desk Organizer,Office,6,22.4,134.4,Completed
ORD-0004687,CUST-007946,2026-05-14,Backpack,Lifestyle,6,57.78,346.68,Shipped
ORD-0004688,CUST-009420,2022-11-22,Ergonomic Chair,Furniture,4,228.81,915.24,Processing
ORD-0004689,CUST-000886,2026-07-13,Backpack,Lifestyle,5,61.16,305.8,Cancelled
ORD-0004690,CUST-007343,2025-01-17,USB-C Hub,Electronics,6,48.66,291.96,Returned
ORD-0004691,CUST-008314,2026-07-31,Noise-Canceling Headphones,Electronics,5,194.73,973.65,Completed
ORD-0004692,CUST-004600,2023-04-05,Mechanical Keyboard,Electronics,3,95.18,285.54,Returned
ORD-0004693,CUST-003638,2025-07-22,Ergonomic Chair,Furniture,4,255.09,1020.36,Completed
ORD-0004694,CUST-008604,2023-09-04,Noise-Canceling Headphones,Electronics,3,169.51,508.53,Shipped
ORD-0004695,CUST-007055,2026-08-20,Backpack,Lifestyle,4,57.38,229.52,Returned
ORD-0004696,CUST-000061,2025-07-14,USB-C Hub,Electronics,1,48.96,48.96,Processing
ORD-0004697,CUST-000744,2022-03-22,Mechanical Keyboard,Electronics,2,86.94,173.88,Completed
ORD-0004698,CUST-004933,2026-08-04,Ergonomic Chair,Furniture,3,272.84,818.52,Completed
ORD-0004699,CUST-004425,2026-07-26,Ergonomic Chair,Furniture,3,253.08,759.24,Completed
ORD-0004700,CUST-008238,2021-05-10,Ergonomic Chair,Furniture,4,252.05,1008.2,Completed
ORD-0004701,CUST-007367,2026-05-29,Laptop Stand,Office,5,44.13,220.65,Completed
ORD-0004702,CUST-007043,2024-02-25,Mechanical Keyboard,Electronics,4,96.85,387.4,Completed
ORD-0004703,CUST-005453,2026-01-07,Standing Desk,Furniture,4,424.29,1697.16,Processing
ORD-0004704,CUST-002490,2025-06-09,Notebook Set,Stationery,2,12.35,24.7,Returned
ORD-0004705,CUST-004375,2023-04-14,Notebook Set,Stationery,3,11.94,35.82,Processing
ORD-0004706,CUST-003198,2026-05-10,Standing Desk,Furniture,5,394.06,1970.3,Completed
ORD-0004707,CUST-002578,2024-10-05,Notebook Set,Stationery,5,11.54,57.7,Shipped
ORD-0004708,CUST-004889,2026-04-12,Laptop Stand,Office,4,45.65,182.6,Returned
ORD-0004709,CUST-000031,2025-02-06,Standing Desk,Furniture,1,363.9,363.9,Completed
ORD-0004710,CUST-003571,2025-02-14,Webcam,Electronics,2,80.65,161.3,Completed
ORD-0004711,CUST-001413,2026-04-15,Mechanical Keyboard,Electronics,6,82.73,496.38,Completed
ORD-0004712,CUST-002139,2025-02-07,Wireless Mouse,Electronics,3,31.2,93.6,Returned
ORD-0004713,CUST-004827,2024-10-01,Desk Organizer,Office,6,26.26,157.56,Returned
ORD-0004714,CUST-002720,2024-02-03,Water Bottle,Lifestyle,1,18.05,18.05,Processing
ORD-0004715,CUST-009625,2024-03-12,Wireless Mouse,Electronics,3,28.75,86.25,Completed
ORD-0004716,CUST-009618,2025-05-29,Standing Desk,Furniture,4,438.33,1753.32,Completed
ORD-0004717,CUST-009429,2023-04-20,Ergonomic Chair,Furniture,5,253.44,1267.2,Returned
ORD-0004718,CUST-000198,2024-10-05,Webcam,Electronics,1,79.26,79.26,Completed
ORD-0004719,CUST-008957,2026-04-02,Desk Organizer,Office,1,25.34,25.34,Completed
ORD-0004720,CUST-003549,2023-11-01,Noise-Canceling Headphones,Electronics,4,179.8,719.2,Completed
ORD-0004721,CUST-005747,2024-07-19,Notebook Set,Stationery,4,12.82,51.28,Completed
ORD-0004722,CUST-009281,2026-08-06,Noise-Canceling Headphones,Electronics,4,164,656,Completed
ORD-0004723,CUST-000356,2023-11-17,Webcam,Electronics,1,71.23,71.23,Cancelled
ORD-0004724,CUST-001289,2023-10-23,Laptop Stand,Office,4,47.36,189.44,Processing
ORD-0004725,CUST-001144,2023-02-19,Backpack,Lifestyle,1,60.86,60.86,Processing
ORD-0004726,CUST-003827,2026-07-29,Ergonomic Chair,Furniture,1,266.37,266.37,Completed
ORD-0004727,CUST-002237,2026-08-24,Wireless Mouse,Electronics,4,29.95,119.8,Completed
ORD-0004728,CUST-009749,2024-12-18,Wireless Mouse,Electronics,4,29.7,118.8,Completed
ORD-0004729,CUST-005750,2026-05-20,Mechanical Keyboard,Electronics,1,83.18,83.18,Completed
ORD-0004730,CUST-003248,2021-01-19,Notebook Set,Stationery,6,13.11,78.66,Returned
ORD-0004731,CUST-001873,2025-09-06,Backpack,Lifestyle,2,57.33,114.66,Completed
ORD-0004732,CUST-001938,2026-01-10,Laptop Stand,Office,4,46.15,184.6,Completed
ORD-0004733,CUST-002918,2022-02-19,Laptop Stand,Office,3,47.63,142.89,Cancelled
ORD-0004734,CUST-005628,2024-04-28,USB-C Hub,Electronics,2,51.76,103.52,Returned
ORD-0004735,CUST-009904,2025-08-16,Wireless Mouse,Electronics,2,30.83,61.66,Completed
ORD-0004736,CUST-001629,2025-03-27,Standing Desk,Furniture,2,362.3,724.6,Completed
ORD-0004737,CUST-002796,2022-07-09,Noise-Canceling Headphones,Electronics,1,195.84,195.84,Completed
ORD-0004738,CUST-008941,2024-11-03,Ergonomic Chair,Furniture,3,269.01,807.03,Returned
ORD-0004739,CUST-007972,2025-08-24,Standing Desk,Furniture,5,382.45,1912.25,Returned
ORD-0004740,CUST-006152,2025-06-22,Backpack,Lifestyle,5,53.9,269.5,Completed
ORD-0004741,CUST-009025,2026-04-25,Laptop Stand,Office,4,43.01,172.04,Completed
ORD-0004742,CUST-000415,2025-01-16,Mechanical Keyboard,Electronics,3,81.84,245.52,Completed
ORD-0004743,CUST-009487,2026-03-10,USB-C Hub,Electronics,6,50.31,301.86,Cancelled
ORD-0004744,CUST-007315,2021-12-19,Mechanical Keyboard,Electronics,1,87.8,87.8,Completed
ORD-0004745,CUST-008567,2025-04-12,Mechanical Keyboard,Electronics,3,95.44,286.32,Completed
ORD-0004746,CUST-004008,2026-09-01,Backpack,Lifestyle,4,62.67,250.68,Processing
ORD-0004747,CUST-003510,2026-01-08,Backpack,Lifestyle,3,58.35,175.05,Processing
ORD-0004748,CUST-000441,2025-05-20,Water Bottle,Lifestyle,5,17.24,86.2,Processing
ORD-0004749,CUST-004650,2022-02-25,Standing Desk,Furniture,5,370,1850,Completed
ORD-0004750,CUST-006017,2026-09-05,Ergonomic Chair,Furniture,2,256.15,512.3,Processing
ORD-0004751,CUST-001768,2026-07-30,Desk Organizer,Office,6,26.44,158.64,Completed
ORD-0004752,CUST-001544,2026-06-16,USB-C Hub,Electronics,2,47.08,94.16,Shipped
ORD-0004753,CUST-002842,2022-01-03,Laptop Stand,Office,5,48.39,241.95,Shipped
ORD-0004754,CUST-008806,2026-05-15,Backpack,Lifestyle,3,55.18,165.54,Processing
ORD-0004755,CUST-008786,2023-12-02,Notebook Set,Stationery,2,12.6,25.2,Cancelled
ORD-0004756,CUST-002613,2021-06-25,Water Bottle,Lifestyle,6,18.34,110.04,Cancelled
ORD-0004757,CUST-000257,2025-12-10,Wireless Mouse,Electronics,3,31.63,94.89,Completed
ORD-0004758,CUST-002660,2020-10-25,Laptop Stand,Office,5,48.2,241,Returned
ORD-0004759,CUST-005154,2023-10-28,Desk Organizer,Office,1,23,23,Returned
ORD-0004760,CUST-005039,2023-04-02,Laptop Stand,Office,6,40.89,245.34,Cancelled
ORD-0004761,CUST-007869,2026-09-05,Backpack,Lifestyle,1,62.25,62.25,Completed
ORD-0004762,CUST-005769,2022-06-20,Webcam,Electronics,5,78.86,394.3,Cancelled
ORD-0004763,CUST-003910,2026-07-14,Standing Desk,Furniture,3,379.14,1137.42,Processing
ORD-0004764,CUST-001151,2023-10-12,Notebook Set,Stationery,1,11.7,11.7,Returned
ORD-0004765,CUST-005971,2024-10-26,Wireless Mouse,Electronics,6,29.45,176.7,Cancelled
ORD-0004766,CUST-002332,2025-02-01,USB-C Hub,Electronics,4,48.73,194.92,Cancelled
ORD-0004767,CUST-000055,2026-08-02,Water Bottle,Lifestyle,4,17.34,69.36,Shipped
ORD-0004768,CUST-003887,2023-10-18,Webcam,Electronics,3,73.08,219.24,Completed
ORD-0004769,CUST-002742,2026-04-30,Webcam,Electronics,2,66.96,133.92,Cancelled
ORD-0004770,CUST-008788,2026-06-10,Laptop Stand,Office,3,44.96,134.88,Completed
ORD-0004771,CUST-003186,2026-02-28,Water Bottle,Lifestyle,2,17.78,35.56,Cancelled
ORD-0004772,CUST-004586,2025-02-11,Webcam,Electronics,4,80.82,323.28,Completed
ORD-0004773,CUST-005950,2023-02-02,Noise-Canceling Headphones,Electronics,4,179.56,718.24,Shipped
ORD-0004774,CUST-008168,2026-08-23,Noise-Canceling Headphones,Electronics,4,181.42,725.68,Shipped
ORD-0004775,CUST-003260,2021-08-15,Standing Desk,Furniture,5,381.09,1905.45,Shipped
ORD-0004776,CUST-008908,2025-08-26,Mechanical Keyboard,Electronics,3,93.05,279.15,Completed
ORD-0004777,CUST-007775,2024-09-08,Desk Organizer,Office,3,26.28,78.84,Completed
ORD-0004778,CUST-002582,2023-12-19,Standing Desk,Furniture,1,407.35,407.35,Shipped
ORD-0004779,CUST-009479,2026-02-09,Mechanical Keyboard,Electronics,2,89.77,179.54,Completed
ORD-0004780,CUST-000874,2024-03-17,Webcam,Electronics,2,81.27,162.54,Completed
ORD-0004781,CUST-002760,2026-04-14,Water Bottle,Lifestyle,5,17.56,87.8,Completed
ORD-0004782,CUST-003819,2024-03-23,Webcam,Electronics,3,72.23,216.69,Completed
ORD-0004783,CUST-002305,2024-06-11,USB-C Hub,Electronics,2,46.37,92.74,Completed
ORD-0004784,CUST-005035,2025-05-06,Ergonomic Chair,Furniture,1,245.03,245.03,Shipped
ORD-0004785,CUST-008880,2023-07-05,Ergonomic Chair,Furniture,4,235.79,943.16,Completed
ORD-0004786,CUST-002078,2025-09-13,Webcam,Electronics,6,71.2,427.2,Completed
ORD-0004787,CUST-008594,2025-06-13,Notebook Set,Stationery,6,13.77,82.62,Processing
ORD-0004788,CUST-006767,2026-04-09,Desk Organizer,Office,6,24.75,148.5,Processing
ORD-0004789,CUST-001749,2025-07-16,Water Bottle,Lifestyle,2,19.13,38.26,Returned
ORD-0004790,CUST-002827,2025-08-11,Wireless Mouse,Electronics,3,30.02,90.06,Completed
ORD-0004791,CUST-009858,2025-12-18,Notebook Set,Stationery,6,12.59,75.54,Completed
ORD-0004792,CUST-000687,2026-08-24,Ergonomic Chair,Furniture,2,248.85,497.7,Returned
ORD-0004793,CUST-001937,2025-12-10,Mechanical Keyboard,Electronics,2,88.63,177.26,Returned
ORD-0004794,CUST-001781,2025-06-01,Mechanical Keyboard,Electronics,5,88.65,443.25,Completed
ORD-0004795,CUST-003652,2026-01-17,Webcam,Electronics,5,78.47,392.35,Completed
ORD-0004796,CUST-007195,2026-08-31,Water Bottle,Lifestyle,4,18.18,72.72,Cancelled
ORD-0004797,CUST-005424,2026-04-18,USB-C Hub,Electronics,2,48.92,97.84,Processing
ORD-0004798,CUST-008005,2023-03-07,Water Bottle,Lifestyle,1,19.19,19.19,Cancelled
ORD-0004799,CUST-008086,2025-10-20,Wireless Mouse,Electronics,2,32.53,65.06,Completed
ORD-0004800,CUST-007145,2026-08-26,Ergonomic Chair,Furniture,4,227.06,908.24,Completed
ORD-0004801,CUST-007173,2023-06-13,Standing Desk,Furniture,4,406.08,1624.32,Completed
ORD-0004802,CUST-005151,2024-12-09,Backpack,Lifestyle,6,59.04,354.24,Cancelled
ORD-0004803,CUST-009461,2022-12-27,Ergonomic Chair,Furniture,3,270.33,810.99,Processing
ORD-0004804,CUST-004634,2022-10-11,Water Bottle,Lifestyle,6,17.29,103.74,Cancelled
ORD-0004805,CUST-007827,2026-08-11,Standing Desk,Furniture,3,417.58,1252.74,Completed
ORD-0004806,CUST-000806,2025-10-13,Wireless Mouse,Electronics,1,28.4,28.4,Processing
ORD-0004807,CUST-003033,2026-09-06,USB-C Hub,Electronics,5,50.84,254.2,Cancelled
ORD-0004808,CUST-007924,2026-06-13,Notebook Set,Stationery,6,12.54,75.24,Shipped
ORD-0004809,CUST-003536,2026-09-03,Notebook Set,Stationery,4,13.83,55.32,Cancelled
ORD-0004810,CUST-003979,2025-01-02,Wireless Mouse,Electronics,3,28.82,86.46,Processing
ORD-0004811,CUST-006897,2026-01-20,Webcam,Electronics,5,76.56,382.8,Completed
ORD-0004812,CUST-008484,2026-05-13,Mechanical Keyboard,Electronics,4,95.63,382.52,Completed
ORD-0004813,CUST-008905,2024-01-14,Standing Desk,Furniture,5,393.06,1965.3,Shipped
ORD-0004814,CUST-000701,2022-11-29,Backpack,Lifestyle,1,56.64,56.64,Completed
ORD-0004815,CUST-008998,2021-09-17,USB-C Hub,Electronics,2,45.36,90.72,Completed
ORD-0004816,CUST-008154,2024-05-06,USB-C Hub,Electronics,3,53.81,161.43,Shipped
ORD-0004817,CUST-003069,2024-04-02,Notebook Set,Stationery,6,12.4,74.4,Completed
ORD-0004818,CUST-007761,2025-03-02,Backpack,Lifestyle,5,58.63,293.15,Completed
ORD-0004819,CUST-007271,2026-08-20,Ergonomic Chair,Furniture,3,251.61,754.83,Completed
ORD-0004820,CUST-004444,2022-11-10,Standing Desk,Furniture,4,418.29,1673.16,Shipped
ORD-0004821,CUST-008891,2024-06-04,Mechanical Keyboard,Electronics,6,91.13,546.78,Completed
ORD-0004822,CUST-004555,2024-04-02,Notebook Set,Stationery,5,12.2,61,Completed
ORD-0004823,CUST-002902,2026-08-17,Standing Desk,Furniture,3,398.15,1194.45,Completed
ORD-0004824,CUST-003948,2026-07-22,Wireless Mouse,Electronics,3,28.53,85.59,Returned
ORD-0004825,CUST-005286,2026-06-27,Laptop Stand,Office,6,48.57,291.42,Cancelled
ORD-0004826,CUST-003072,2024-12-10,USB-C Hub,Electronics,1,50.73,50.73,Completed
ORD-0004827,CUST-006712,2026-07-30,Backpack,Lifestyle,4,61.19,244.76,Processing
ORD-0004828,CUST-003889,2026-02-14,Mechanical Keyboard,Electronics,1,95.78,95.78,Processing
ORD-0004829,CUST-002674,2025-11-20,Noise-Canceling Headphones,Electronics,6,181.55,1089.3,Processing
ORD-0004830,CUST-005997,2026-05-20,Wireless Mouse,Electronics,5,32.05,160.25,Completed
ORD-0004831,CUST-008672,2025-01-01,Notebook Set,Stationery,6,12.21,73.26,Completed
ORD-0004832,CUST-001783,2026-01-22,Laptop Stand,Office,1,46.55,46.55,Completed
ORD-0004833,CUST-001547,2026-05-24,Backpack,Lifestyle,5,54.01,270.05,Completed
